data,uf,canal,categoria,segmento,produto,quantidade,receita,custo,lucro
2024-10-06 16:50:42.496998800,PR,Loja Física,Eletrônicos,Corporativo,Produto_82,14,17.037.985.707.417.000,14.457.216.673.148.800,25.807.690.342.681.800
2024-10-06 23:51:21.392557024,RJ,Loja Física,Acessórios,Varejo,Produto_61,7,12.635.729.295.205.800,10.554.542.932.084.300,20.811.863.631.214.800
2024-10-07 06:52:00.288115248,SC,Loja Física,Informática,Corporativo,Produto_37,5,40.706.543.351.042.000,29.384.417.290.517.500,11.322.126.060.524.400
2024-10-07 20:53:18.079231696,SC,Loja Física,Móveis,Distribuidor,Produto_118,7,6.696.495.318.191.640,423.316.397.352.776,24.633.313.446.638.800
2024-10-07 20:53:18.079231696,ES,Marketplace,Informática,Corporativo,Produto_51,12,1.238.200.436.083.870,802.045.114.831.818,436.155.321.252.061
2024-10-08 03:53:56.974789912,RJ,Representante,Eletrônicos,Corporativo,Produto_8,2,18.298.189.198.574.100,15.053.424.580.279.700,32.447.646.182.943.100
2024-10-08 10:54:35.870348136,RS,Online,Eletrônicos,Corporativo,Produto_89,6,12.204.035.441.794.300,896.469.695.362.995,32.393.384.881.643.900
2024-10-09 07:56:32.557022808,SP,Loja Física,Serviços,Distribuidor,Produto_90,5,2.100.865.333.165.970,1.597.885.714.654.610,50.297.961.851.135.900
2024-10-09 14:57:11.452581032,SP,Online,Informática,Varejo,Produto_41,13,17.984.406.366.227.000,12.305.120.452.518.700,5.679.285.913.708.260
2024-10-09 14:57:11.452581032,MG,Marketplace,Serviços,Corporativo,Produto_24,7,13.952.879.562.897.800,9.104.403.402.213.680,48.484.761.606.841.200
2024-10-09 14:57:11.452581032,SP,Marketplace,Móveis,Corporativo,Produto_40,8,5.339.311.155.743.100,34.461.140.282.723.000,18.931.971.274.707.900
2024-10-09 21:57:50.348139256,PR,Marketplace,Eletrônicos,Varejo,Produto_55,4,3.318.092.376.684.570,18.448.739.874.281.500,14.732.183.892.564.200
2024-10-09 21:57:50.348139256,SC,Loja Física,Informática,Distribuidor,Produto_15,1,17.067.860.039.852.700,9.977.491.538.714.310,7.090.368.501.138.400
2024-10-10 11:59:08.139255704,SP,Online,Eletrônicos,Distribuidor,Produto_84,8,12.830.125.507.655.300,9.337.896.100.788.720,3.492.229.406.866.610
2024-10-10 18:59:47.034813928,RS,Representante,Móveis,Corporativo,Produto_27,1,1.957.908.484.466.650,14.531.331.763.263.200,50.477.530.814.032.700
2024-10-11 02:00:25.930372152,SP,Online,Acessórios,Varejo,Produto_12,11,1.595.027.165.744.030,12.662.075.597.940.200,32.881.960.595.001.600
2024-10-11 02:00:25.930372152,PR,Loja Física,Informática,Corporativo,Produto_95,12,7.291.751.012.068.110,445.515.213.715.104,2.836.598.874.917.070
2024-10-11 02:00:25.930372152,SP,Representante,Eletrônicos,Corporativo,Produto_13,4,39.790.818.543.837.000,2.457.955.381.341.260,15.211.264.730.424.300
2024-10-11 16:01:43.721488592,RS,Marketplace,Serviços,Varejo,Produto_118,10,12.632.772.220.452.800,746.677.258.445.575,5.165.999.635.997.130
2024-10-13 10:05:37.094837936,ES,Online,Móveis,Varejo,Produto_103,9,18.511.821.385.420.000,10.880.682.018.338.900,76.311.393.670.811.600
2024-10-13 10:05:37.094837936,MG,Marketplace,Serviços,Distribuidor,Produto_93,9,2.910.678.416.726.000,2.257.199.787.654.160,6.534.786.290.718.360
2024-10-13 17:06:15.990396160,MG,Loja Física,Móveis,Distribuidor,Produto_101,9,18.718.418.652.781.100,12.058.449.800.697.800,6.659.968.852.083.260
2024-10-14 00:06:54.885954384,ES,Marketplace,Informática,Varejo,Produto_64,1,9.334.331.926.412.040,6.110.042.210.794.070,32.242.897.156.179.600
2024-10-14 21:08:51.572629048,PR,Marketplace,Móveis,Varejo,Produto_111,13,26.809.342.993.655.200,21.150.713.555.041.200,5.658.629.438.613.960
2024-10-15 04:09:30.468187272,SC,Loja Física,Acessórios,Varejo,Produto_26,6,13.521.574.285.955.500,9.208.354.019.145.490,4.313.220.266.810.050
2024-10-15 18:10:48.259303720,RS,Loja Física,Eletrônicos,Distribuidor,Produto_94,10,1.840.146.429.987.690,13.021.468.132.942.100,5.379.996.166.934.820
2024-10-16 01:11:27.154861944,RJ,Online,Acessórios,Corporativo,Produto_92,10,11.574.700.049.884.700,78.665.234.559.043.500,37.081.765.939.804.300
2024-10-16 08:12:06.050420168,RJ,Representante,Móveis,Distribuidor,Produto_114,7,5.862.374.914.470.150,4.438.899.770.433.380,14.234.751.440.367.700
2024-10-16 15:12:44.945978392,MG,Loja Física,Acessórios,Varejo,Produto_104,14,14.007.936.267.269.500,9.617.559.135.835.740,4.390.377.131.433.810
2024-10-16 15:12:44.945978392,PR,Loja Física,Serviços,Distribuidor,Produto_76,8,6.398.745.677.332.830,38.993.442.764.576.200,2.499.401.400.875.210
2024-10-16 22:13:23.841536616,RJ,Representante,Móveis,Varejo,Produto_113,13,30.197.631.369.151.500,24.414.887.508.837.700,5.782.743.860.313.820
2024-10-16 22:13:23.841536616,MG,Loja Física,Eletrônicos,Varejo,Produto_12,10,8.534.764.423.876.410,6.277.205.263.566.460,2.257.559.160.309.940
2024-10-17 05:14:02.737094840,MG,Representante,Serviços,Distribuidor,Produto_116,5,5.574.957.310.128.920,4.709.599.845.984.830,8.653.574.641.440.930
2024-10-17 05:14:02.737094840,BA,Online,Eletrônicos,Distribuidor,Produto_33,8,10.682.756.779.240.900,6.474.335.017.360.270,42.084.217.618.806.900
2024-10-17 12:14:41.632653064,MG,Representante,Informática,Varejo,Produto_72,10,14.342.702.924.994.300,11.187.333.318.129.900,31.553.696.068.643.900
2024-10-18 02:15:59.423769504,BA,Loja Física,Acessórios,Varejo,Produto_19,4,37.770.342.567.204.300,29.512.836.690.141.800,8.257.505.877.062.530
2024-10-18 02:15:59.423769504,RS,Marketplace,Acessórios,Varejo,Produto_55,4,8.692.760.643.505.750,7.186.608.670.484.360,15.061.519.730.213.800
2024-10-18 09:16:38.319327728,BA,Representante,Informática,Varejo,Produto_58,10,13.352.346.687.301.300,74.251.484.003.833.900,5.927.198.286.917.940
2024-10-18 16:17:17.214885952,SP,Marketplace,Informática,Varejo,Produto_50,11,6.178.249.222.594.240,40.186.846.166.427.300,21.595.646.059.515.000
2024-10-18 16:17:17.214885952,SP,Online,Informática,Corporativo,Produto_93,14,2.853.606.231.728.130,2.203.907.555.903.960,6.496.986.758.241.720
2024-10-18 23:17:56.110444176,ES,Marketplace,Acessórios,Distribuidor,Produto_105,1,18.954.858.695.597.500,1.276.065.385.186.920,6.194.204.843.728.290
2024-10-19 06:18:35.006002400,RJ,Marketplace,Móveis,Distribuidor,Produto_23,13,2.829.464.607.246.640,16.940.999.396.751.500,11.353.646.675.714.800
2024-10-19 06:18:35.006002400,PR,Representante,Acessórios,Distribuidor,Produto_69,3,29.640.593.338.040.100,2.155.230.135.713.340,8.088.291.980.906.670
2024-10-20 03:20:31.692677072,SP,Representante,Serviços,Corporativo,Produto_69,4,13.301.265.257.311.900,9.966.341.347.869.060,33.349.239.094.428.600
2024-10-20 10:21:10.588235296,PR,Online,Acessórios,Varejo,Produto_76,4,7.072.055.493.603.300,5.274.851.227.656.570,17.972.042.659.467.300
2024-10-21 00:22:28.379351744,BA,Online,Eletrônicos,Varejo,Produto_74,4,9.707.839.698.201.470,6.918.953.931.527.700,27.888.857.666.737.700
2024-10-21 00:22:28.379351744,BA,Representante,Serviços,Varejo,Produto_52,11,14.125.597.486.056.900,9.258.654.841.327.650,4.866.942.644.729.250
2024-10-21 07:23:07.274909960,SP,Representante,Acessórios,Distribuidor,Produto_37,5,5.558.606.347.669.040,4.618.885.234.529.320,9.397.211.131.397.180
2024-10-21 07:23:07.274909960,SP,Marketplace,Informática,Varejo,Produto_63,7,33.332.047.975.119.100,24.954.497.211.188.200,8.377.550.763.930.880
2024-10-21 07:23:07.274909960,PR,Marketplace,Acessórios,Varejo,Produto_38,4,1.428.736.041.029.500,10.435.887.740.694.200,3.851.472.669.600.850
2024-10-21 14:23:46.170468184,MG,Online,Serviços,Distribuidor,Produto_6,6,8.375.658.906.230.740,62.109.143.730.409.100,2.164.744.533.189.830
2024-10-21 14:23:46.170468184,SP,Marketplace,Informática,Distribuidor,Produto_24,11,24.237.250.237.289.600,14.415.428.009.922.200,9.821.822.227.367.360
2024-10-21 21:24:25.066026408,RS,Loja Física,Informática,Corporativo,Produto_13,5,10.102.443.396.136.600,820.397.463.455.182,18.984.687.615.848.000
2024-10-22 04:25:03.961584632,ES,Loja Física,Serviços,Distribuidor,Produto_33,8,4.693.178.245.832.020,3.892.937.904.423.400,800.240.341.408.616
2024-10-22 04:25:03.961584632,RS,Loja Física,Móveis,Varejo,Produto_75,9,5.805.641.517.576.590,4.293.778.384.190.370,15.118.631.333.862.200
2024-10-22 11:25:42.857142856,SP,Representante,Móveis,Distribuidor,Produto_78,2,2.180.755.459.414.340,1.233.108.370.444.120,947.647.088.970.217
2024-10-22 11:25:42.857142856,SC,Online,Acessórios,Corporativo,Produto_16,6,1.987.500.714.873.010,14.179.636.895.664.700,5.695.370.253.065.340
2024-10-22 18:26:21.752701080,RS,Loja Física,Eletrônicos,Corporativo,Produto_74,5,2.281.126.391.371.080,14.634.585.767.412.400,8.176.678.146.298.340
2024-10-23 15:28:18.439375752,MG,Online,Eletrônicos,Distribuidor,Produto_5,5,6.737.335.602.299.560,38.520.687.888.168.300,28.852.668.134.827.300
2024-10-23 15:28:18.439375752,SC,Representante,Móveis,Distribuidor,Produto_104,13,21.337.407.200.667.400,12.367.190.718.028.900,8.970.216.482.638.500
2024-10-23 22:28:57.334933976,RJ,Online,Eletrônicos,Distribuidor,Produto_82,4,6.807.468.207.535.610,4.454.327.311.215.370,23.531.408.963.202.400
2024-10-24 05:29:36.230492200,BA,Representante,Serviços,Varejo,Produto_69,7,2.703.234.025.183.010,1.536.687.966.988.650,1.166.546.058.194.360
2024-10-24 19:30:54.021608640,SP,Representante,Eletrônicos,Varejo,Produto_16,13,2.527.884.769.193.800,13.970.273.695.111.500,11.308.573.996.826.500
2024-10-26 06:34:08.499399760,RS,Representante,Eletrônicos,Varejo,Produto_85,3,5.490.568.955.682.370,4.640.070.167.898.010,850.498.787.784.355
2024-10-26 06:34:08.499399760,MG,Marketplace,Eletrônicos,Varejo,Produto_90,2,3.461.758.461.571.320,22.648.115.962.954.200,11.969.468.652.759.000
2024-10-26 06:34:08.499399760,SP,Marketplace,Acessórios,Varejo,Produto_88,3,33.479.183.112.415.000,21.730.675.422.744.800,11.748.507.689.670.100
2024-10-27 03:36:05.186074432,MG,Loja Física,Eletrônicos,Corporativo,Produto_68,2,19.313.917.600.724.700,11.841.070.039.708.500,747.284.756.101.614
2024-10-27 03:36:05.186074432,PR,Online,Móveis,Distribuidor,Produto_105,2,22.003.744.198.157.000,1.740.909.252.985.880,4.594.651.668.298.180
2024-10-27 10:36:44.081632656,BA,Online,Acessórios,Corporativo,Produto_51,4,18.975.401.356.316.200,11.168.360.169.040.900,7.807.041.187.275.270
2024-10-27 10:36:44.081632656,RJ,Loja Física,Móveis,Distribuidor,Produto_62,14,3.383.358.536.460.550,24.823.010.315.136.600,9.010.575.049.468.900
2024-10-27 17:37:22.977190872,BA,Marketplace,Acessórios,Distribuidor,Produto_94,12,6.927.842.323.908.540,53.132.562.208.482.800,1.614.586.103.060.260
2024-10-27 17:37:22.977190872,PR,Online,Eletrônicos,Distribuidor,Produto_58,11,15.812.098.199.939.800,11.921.740.887.536.800,389.035.731.240.299
2024-10-28 00:38:01.872749096,RJ,Marketplace,Serviços,Varejo,Produto_13,5,6.638.235.615.897.140,4.712.134.680.163.670,19.261.009.357.334.600
2024-10-28 07:38:40.768307320,BA,Online,Acessórios,Varejo,Produto_33,7,23.646.437.756.795.300,1.737.802.672.975.760,6.268.411.027.037.650
2024-10-28 14:39:19.663865544,SC,Loja Física,Eletrônicos,Distribuidor,Produto_93,3,663.673.746.131.296,4.004.871.387.592.810,26.318.660.737.201.400
2024-10-28 14:39:19.663865544,BA,Loja Física,Acessórios,Distribuidor,Produto_113,1,16.319.903.446.268.100,10.859.483.989.584.000,5.460.419.456.684.100
2024-10-28 21:39:58.559423768,SP,Representante,Móveis,Distribuidor,Produto_62,14,3.110.992.041.636.970,2.187.239.102.554.250,9.237.529.390.827.250
2024-10-29 11:41:16.350540216,SP,Loja Física,Informática,Varejo,Produto_117,14,6.063.614.909.892.420,35.966.501.751.695.400,24.669.647.347.228.800
2024-10-29 11:41:16.350540216,SC,Online,Móveis,Corporativo,Produto_113,2,4.130.010.345.753.320,3.178.337.264.371.560,9.516.730.813.817.590
2024-10-30 15:43:51.932773112,ES,Loja Física,Informática,Varejo,Produto_72,5,10.860.077.215.580.800,7.796.841.016.188.270,3.063.236.199.392.590
2024-10-30 15:43:51.932773112,SC,Representante,Móveis,Varejo,Produto_59,14,1.121.634.832.480.320,6.840.150.940.528.960,4.376.197.384.274.260
2024-10-30 22:44:30.828331328,RJ,Representante,Eletrônicos,Varejo,Produto_18,1,10.349.207.555.446.100,6.336.231.933.585.190,4.012.975.621.860.910
2024-10-31 12:45:48.619447776,SC,Loja Física,Acessórios,Distribuidor,Produto_99,2,18.421.232.896.290.000,111.336.812.433.114,7.287.551.652.978.610
2024-10-31 19:46:27.515006000,RJ,Representante,Eletrônicos,Distribuidor,Produto_27,14,1.288.566.557.936.650,7.374.707.446.843.070,5.510.958.132.523.460
2024-10-31 19:46:27.515006000,RS,Representante,Eletrônicos,Distribuidor,Produto_116,8,13.447.205.230.094.100,7.660.929.979.583.370,5.786.275.250.510.720
2024-11-01 02:47:06.410564224,BA,Loja Física,Móveis,Corporativo,Produto_3,6,36.473.303.910.445.900,29.900.217.760.864.200,6.573.086.149.581.710
2024-11-01 09:47:45.306122448,MG,Representante,Informática,Distribuidor,Produto_34,5,8.480.700.135.857.820,6.287.869.725.671.750,2.192.830.410.186.060
2024-11-01 09:47:45.306122448,MG,Online,Informática,Corporativo,Produto_22,4,7.322.822.681.331.910,5.368.988.280.870.940,19.538.344.004.609.700
2024-11-01 23:49:03.097238896,SC,Representante,Informática,Distribuidor,Produto_109,2,13.795.215.520.711.300,9.624.603.501.625.750,41.706.120.190.855.800
2024-11-02 20:50:59.783913568,PR,Marketplace,Acessórios,Corporativo,Produto_105,13,27.870.163.187.174.100,20.414.744.309.045.500,7.455.418.878.128.590
2024-11-02 20:50:59.783913568,BA,Representante,Serviços,Varejo,Produto_33,10,17.263.603.416.756.600,9.815.367.208.420.800,7.448.236.208.335.820
2024-11-03 03:51:38.679471792,SC,Online,Acessórios,Distribuidor,Produto_99,10,10.864.386.387.513.500,8.685.177.914.050.220,217.920.847.346.331
2024-11-04 07:54:14.261704680,RS,Online,Serviços,Varejo,Produto_4,2,4.730.329.524.032.070,39.306.435.452.746.200,7.996.859.787.574.470
2024-11-04 07:54:14.261704680,RJ,Marketplace,Serviços,Corporativo,Produto_98,9,15.551.041.265.895.000,10.551.423.752.597.500,4.999.617.513.297.550
2024-11-04 21:55:32.052821128,BA,Online,Serviços,Corporativo,Produto_30,9,14.091.821.434.968.400,1.164.967.599.519.060,24.421.454.397.777.800
2024-11-04 21:55:32.052821128,ES,Marketplace,Acessórios,Varejo,Produto_38,8,1.578.780.719.692.980,1.278.324.975.743.610,3.004.557.439.493.620
2024-11-05 04:56:10.948379352,SC,Online,Informática,Distribuidor,Produto_53,1,7.306.577.620.281.820,4.286.502.217.624.210,30.200.754.026.576.000
2024-11-05 04:56:10.948379352,ES,Marketplace,Serviços,Corporativo,Produto_105,8,775.995.636.414.033,5.729.447.010.531.270,20.305.093.536.090.500
2024-11-05 11:56:49.843937576,SP,Online,Eletrônicos,Corporativo,Produto_58,2,35.137.517.642.239.900,2.370.815.160.366.000,11.429.366.038.579.900
2024-11-05 11:56:49.843937576,SP,Online,Acessórios,Corporativo,Produto_78,8,11.122.399.810.053.000,7.301.742.130.213.900,38.206.576.798.391.700
2024-11-05 18:57:28.739495800,SP,Representante,Serviços,Varejo,Produto_53,7,17.294.079.820.459.400,12.668.177.463.392.500,4.625.902.357.066.940
2024-11-06 01:58:07.635054024,PR,Representante,Eletrônicos,Distribuidor,Produto_47,11,15.920.917.084.836.100,9.568.954.747.636.600,6.351.962.337.199.500
2024-11-06 15:59:25.426170464,RS,Loja Física,Eletrônicos,Distribuidor,Produto_5,1,12.788.321.756.355.500,10.263.937.011.742.600,25.243.847.446.128.800
2024-11-06 23:00:04.321728688,PR,Marketplace,Informática,Varejo,Produto_44,14,7.802.575.615.885.340,508.008.890.008.756,2.722.486.715.797.780
2024-11-06 23:00:04.321728688,RJ,Loja Física,Informática,Distribuidor,Produto_110,10,23.796.369.013.322.900,18.749.247.659.304.700,5.047.121.354.018.220
2024-11-07 06:00:43.217286912,SC,Loja Física,Serviços,Distribuidor,Produto_41,12,8.764.839.793.672.830,7.151.228.383.099.620,1.613.611.410.573.210
2024-11-07 06:00:43.217286912,SC,Representante,Informática,Distribuidor,Produto_50,2,17.375.638.865.305.600,1.186.978.218.333.920,5.505.856.681.966.370
2024-11-08 10:03:18.799519808,SC,Representante,Serviços,Distribuidor,Produto_92,9,60.197.218.032.768.900,4.608.581.621.106.850,14.111.401.821.700.400
2024-11-08 10:03:18.799519808,RS,Representante,Eletrônicos,Varejo,Produto_106,9,31.111.550.788.215,22.854.245.067.554.500,8.257.305.720.660.440
2024-11-08 17:03:57.695078032,PR,Online,Informática,Corporativo,Produto_119,9,4.570.532.327.596.190,2.914.075.391.233.010,16.564.569.363.631.700
2024-11-08 17:03:57.695078032,SP,Loja Física,Eletrônicos,Varejo,Produto_65,6,7.799.036.566.082.900,5.288.037.626.085.120,2.510.998.939.997.780
2024-11-08 17:03:57.695078032,RJ,Loja Física,Eletrônicos,Distribuidor,Produto_16,10,17.639.194.506.565.000,1.062.979.114.625.800,7.009.403.360.306.970
2024-11-08 17:03:57.695078032,BA,Marketplace,Móveis,Distribuidor,Produto_109,9,1.857.816.956.065.720,14.062.492.737.959.200,4.515.676.822.698.010
2024-11-09 00:04:36.590636256,PR,Online,Eletrônicos,Varejo,Produto_92,12,2.397.012.534.577.540,15.869.195.485.118.900,8.100.929.860.656.520
2024-11-09 00:04:36.590636256,ES,Representante,Acessórios,Corporativo,Produto_12,10,24.434.819.711.534.200,18.190.884.691.581.400,6.243.935.019.952.770
2024-11-09 21:06:33.277310920,PR,Loja Física,Móveis,Distribuidor,Produto_15,8,239.705.666.166.656,1.807.424.873.622.570,5.896.317.880.439.830
2024-11-09 21:06:33.277310920,SP,Loja Física,Serviços,Distribuidor,Produto_60,10,2.225.621.672.706.460,1.387.252.619.961.690,8.383.690.527.447.650
2024-11-09 21:06:33.277310920,RS,Marketplace,Móveis,Varejo,Produto_109,1,18.389.784.020.958.000,12.867.227.086.349.100,5.522.556.934.608.980
2024-11-09 21:06:33.277310920,RS,Marketplace,Serviços,Corporativo,Produto_45,13,31.922.791.888.830.400,22.737.259.871.630.800,9.185.532.017.199.680
2024-11-10 04:07:12.172869144,RS,Online,Informática,Varejo,Produto_100,13,290.539.856.218.105,19.352.061.050.331.500,9.701.924.571.478.900
2024-11-10 11:07:51.068427368,BA,Representante,Móveis,Varejo,Produto_4,2,4.052.156.897.438.970,2.684.194.562.770.350,13.679.623.346.686.100
2024-11-11 08:09:47.755102040,RJ,Representante,Móveis,Varejo,Produto_61,9,14.222.104.655.583.400,11.773.022.112.248.500,24.490.825.433.348.100
2024-11-11 15:10:26.650660264,SP,Marketplace,Informática,Varejo,Produto_36,2,3.298.013.806.313.220,2.461.646.621.308.510,8.363.671.850.047.070
2024-11-11 15:10:26.650660264,RS,Representante,Eletrônicos,Distribuidor,Produto_18,5,12.012.526.038.034.200,7.646.812.303.767.630,4.365.713.734.266.650
2024-11-11 22:11:05.546218488,RJ,Online,Móveis,Distribuidor,Produto_74,11,7.356.345.052.661.900,4.343.204.108.280.110,30.131.409.443.817.800
2024-11-12 19:13:02.232893160,ES,Loja Física,Serviços,Varejo,Produto_115,11,12.783.488.483.080.900,7.991.211.689.186.380,4.792.276.793.894.600
2024-11-12 19:13:02.232893160,BA,Online,Serviços,Varejo,Produto_39,8,9.616.605.208.341.910,64.583.281.025.528.300,3.158.277.105.789.070
2024-11-12 19:13:02.232893160,BA,Representante,Informática,Varejo,Produto_57,5,1.210.762.570.762.310,8.509.892.930.117.250,35.977.327.775.058.600
2024-11-12 19:13:02.232893160,SC,Marketplace,Informática,Corporativo,Produto_19,7,4.303.943.631.556.790,332.463.308.234.409,9.793.105.492.127.010
2024-11-13 02:13:41.128451376,RS,Loja Física,Serviços,Distribuidor,Produto_69,9,15.542.675.996.420.400,129.453.558.366.138,25.973.201.598.066.300
2024-11-13 09:14:20.024009600,SP,Marketplace,Acessórios,Corporativo,Produto_63,4,3.837.683.914.230.740,3.002.016.873.724.550,8.356.670.405.061.810
2024-11-13 09:14:20.024009600,SC,Representante,Serviços,Corporativo,Produto_77,9,5.765.490.533.827.730,37.508.263.805.488.900,20.146.641.532.788.400
2024-11-13 23:15:37.815126048,ES,Loja Física,Móveis,Varejo,Produto_89,9,21.860.006.023.414.300,15.808.807.048.345.400,6.051.198.975.068.890
